specObjID,class,subClass,z,zWarning,snMedian
832162119225993216,GALAXY,null,0.08437982,0,7.262646
832162394103900160,GALAXY,null,0.07537431,0,14.13547
832162668981807104,GALAXY,STARFORMING,0.0787164,0,11.88581
832162943859714048,GALAXY,null,0.09769372,0,9.143907
832163218737620992,GALAXY,STARFORMING,0.0977504,0,11.01788
832163493615527936,GALAXY,null,0.09762513,0,14.8732
832163768493434880,GALAXY,null,0.07506642,0,10.16333
832164043371341824,GALAXY,STARFORMING,0.08695357,0,20.37944
832164318249248768,STAR,K3,-3.587174E-05,0,23.35172
832164593127155712,GALAXY,null,0.08439274,0,14.68193
832164868005062656,GALAXY,STARFORMING,0.07488556,0,4.863238
832165142882969600,GALAXY,STARFORMING,0.08473618,0,26.91396
832165417760876544,STAR,M2,-0.0001351536,0,20.52816
832165692638783488,GALAXY,STARFORMING,0.07838213,0,11.46864
832165967516690432,GALAXY,null,0.08420853,0,12.87555
832166242394597376,GALAXY,STARBURST,0.08447238,0,12.53788
832166517272504320,GALAXY,AGN,0.08376097,0,23.51819
832166792150411264,STAR,M1,9.908096E-05,0,2.559908
832167067028318208,GALAXY,null,0.08486698,0,13.25943
832167341906225152,GALAXY,STARFORMING,0.08465288,0,18.0304
832168441417852928,GALAXY,STARFORMING,0.08459914,0,6.6167
832168716295759872,STAR,M4,3.521483E-05,0,4.727813
2954382319760205824,STAR,K7,-0.0001622855,0,29.16767
2954382594638112768,STAR,K1,8.68441E-05,0,58.76203
2954382869516019712,STAR,K3,2.192083E-05,0,21.87341
2954383419271833600,STAR,K1,-0.000206937,0,53.08424
2954383694149740544,STAR,F9,2.44755E-05,0,66.90793
2954384518783461376,STAR,F9,-4.279576E-05,0,55.22889
2954385068539275264,STAR,G0,-0.0005973724,0,59.22274
2954385343417182208,STAR,F9,-0.000370671,0,44.21983
2954385618295089152,STAR,K1,9.002505E-05,0,57.46483
2954385893172996096,STAR,F5,0.0003794597,0,57.62563
2954386992684623872,STAR,F9,-0.0005216507,0,55.42302
2954387817318344704,STAR,K1,1.261464E-05,0,45.27759
2954388367074158592,STAR,F9,7.747966E-05,0,53.96776
2954388641952065536,STAR,F5,-0.0007551346,0,36.72766
2954388916829972480,STAR,F9,-0.0003861032,0,61.99451
2954389191707879424,STAR,F9,-0.0001178551,0,58.61193
2954389466585786368,STAR,F9,-0.0001075814,0,58.19226
2954389741463693312,STAR,F5,-0.000240611,0,58.0394
2954390291219507200,STAR,F9,-9.473469E-05,0,37.82154
2954390566097414144,STAR,F9,-9.632727E-05,0,67.34706
2954390840975321088,STAR,F9,0.0001129305,0,42.5848
2954391115853228032,STAR,F2,-0.0006146633,0,49.64946
2954391665609041920,STAR,F9,1.011353E-05,0,42.7884
2954391940486948864,STAR,F9,6.889684E-05,0,59.11059
2954392215364855808,STAR,F9,-5.895441E-05,0,61.42049
2954392490242762752,STAR,A0,-0.0002218263,0,57.61255
2954392765120669696,STAR,F9,0.0002217379,0,52.32845
2954393039998576640,STAR,F9,-0.0005932915,0,23.65757
2954393314876483584,STAR,F9,-2.094849E-05,0,56.53844
2954393589754390528,STAR,K1,-0.0001788614,0,39.3257
2954394139510204416,STAR,F2,-0.001005971,0,51.21237
2954394414388111360,STAR,K3,-0.0002167911,0,47.01982
2954394964143925248,STAR,G0,-0.0001067134,0,50.6432
2954395239021832192,STAR,F9,-2.608966E-05,0,68.46478
2954395513899739136,STAR,F9,0.0002132967,0,66.30552
2954395788777646080,STAR,F9,-0.0006696975,0,61.53566
2954396338533459968,STAR,K3,-0.0001867264,0,21.02632
2954396613411366912,STAR,F9,-2.51821E-05,0,51.70691
1306161309666011136,GALAXY,null,0.1185304,0,26.94435
1306161584543918080,GALAXY,null,0.451216,0,2.744589
1306162134299731968,GALAXY,null,0.1727902,0,11.70768
1306162409177638912,GALAXY,null,0.1810979,0,12.36923
1306162684055545856,GALAXY,STARFORMING,0.0745101,0,10.04706
1306162958933452800,GALAXY,null,0.1925503,0,8.312658
1306163233811359744,GALAXY,null,0.1714353,0,9.499603
1306163783567173632,GALAXY,STARFORMING,0.07443147,0,13.56262
1306164333322987520,GALAXY,STARFORMING,0.1797652,0,10.67337
1306164608200894464,GALAXY,null,0.149298,0,11.83071
1306164883078801408,GALAXY,null,0.1810913,0,15.06353
1306165157956708352,GALAXY,STARFORMING,0.09178317,0,11.50635
1306165432834615296,GALAXY,null,0.074085,0,8.018538
1306165707712522240,GALAXY,STARFORMING,0.07456864,0,12.4739
1306165982590429184,STAR,M2,-0.0003836205,0,4.034778
1306166257468336128,GALAXY,STARFORMING,0.09197757,0,10.78369
1306166532346243072,GALAXY,null,0.1730178,0,14.42703
1306166807224150016,GALAXY,STARFORMING,0.06950308,0,8.262973
1306167082102056960,GALAXY,STARFORMING,0.03696121,0,14.97137
1306167356979963904,GALAXY,BROADLINE,0.4188809,0,2.801642
1306167631857870848,GALAXY,null,0.01037816,0,2.401495
1306168181613684736,GALAXY,STARFORMING,0.0104364,0,22.3066
1306168456491591680,GALAXY,null,0.172334,0,9.942286
1306168731369498624,GALAXY,STARFORMING,0.1570967,0,12.60645
1306169006247405568,GALAXY,null,0.1605824,0,14.25594
1306169281125312512,GALAXY,null,0.01013759,0,4.685818
1306169556003219456,GALAXY,null,0.1610255,0,15.58681
1306170105759033344,GALAXY,null,0.1323431,0,11.24177
1306170380636940288,GALAXY,null,0.0923408,0,14.37602
1306170655514847232,GALAXY,STARFORMING,0.08752917,0,11.12712
1306170930392754176,GALAXY,null,0.1598524,0,16.19442
1306171205270661120,GALAXY,null,0.441036,0,3.065514
1306171755026475008,GALAXY,null,0.1075366,0,21.81575
1306172304782288896,GALAXY,STARFORMING,0.1723593,0,14.13664
1306172579660195840,GALAXY,null,0.2914162,0,5.544406
1306173129416009728,GALAXY,null,0.4582119,0,3.079243
1306173404293916672,GALAXY,null,0.4198326,0,3.744969
1306173954049730560,GALAXY,STARFORMING,0.1328902,0,19.66057
1306174228927637504,QSO,BROADLINE,1.933715,0,9.658298
1306174503805544448,GALAXY,null,0.3096088,0,10.31242
1306174778683451392,GALAXY,null,0.441058,0,4.904412
1306175053561358336,GALAXY,null,0.1069004,0,5.326267
1306175328439265280,GALAXY,null,0.2082733,0,11.72318
1306175603317172224,GALAXY,AGN,0.1225295,0,18.44155
1306175878195079168,QSO,BROADLINE,1.108608,0,9.768327
1306176153072986112,GALAXY,null,0.113126,0,12.63849
1306176427950893056,QSO,BROADLINE,0.4905287,0,11.00042
1306176702828800000,GALAXY,STARFORMING,0.1231196,0,13.50236
1306176977706706944,GALAXY,STARFORMING,0.03882824,0,7.440776
1306177252584613888,GALAXY,null,0.1126117,0,12.00222
1306177802340427776,GALAXY,AGN,0.1138817,0,13.79921
1306178077218334720,GALAXY,null,0.1138495,0,10.19831
1306178352096241664,GALAXY,null,0.08649243,0,6.905614
1306178626974148608,GALAXY,null,0.1232653,0,8.047308
1306178901852055552,GALAXY,STARFORMING,0.0009559117,0,26.05885
1306179176729962496,GALAXY,STARFORMING,0.1073389,0,11.14957
1306179451607869440,GALAXY,STARFORMING,0.1220813,0,12.94525
1306179726485776384,GALAXY,null,0.2411937,0,9.982203
1306180001363683328,QSO,STARBURST BROADLINE,0.2350062,0,9.851451
1306180276241590272,GALAXY,STARFORMING,0.02953246,0,22.20404
1306180551119497216,QSO,BROADLINE,0.7632041,0,13.72999
1306180825997404160,GALAXY,STARBURST,0.2147979,0,9.082386
1306181100875311104,GALAXY,STARBURST,0.1123715,0,7.295923
1306181375753218048,GALAXY,STARFORMING,0.073579,0,16.30519
1306181650631124992,GALAXY,null,0.1133108,0,12.9042
1306181925509031936,GALAXY,null,0.1538387,0,13.25254
1306182200386938880,GALAXY,null,0.1567011,0,13.91645
1306182475264845824,GALAXY,STARFORMING,0.123442,0,7.329792
1306182750142752768,GALAXY,null,0.2927987,0,5.244407
1306183025020659712,GALAXY,AGN,0.1720457,0,9.926784
1306183299898566656,GALAXY,STARFORMING,0.08472205,0,14.53944
1306183574776473600,GALAXY,null,0.114807,0,24.09245
1306183849654380544,GALAXY,null,0.1233848,0,17.30917
1306184124532287488,GALAXY,STARFORMING,0.1135797,0,20.2288
1306184399410194432,GALAXY,null,0.1143469,0,15.36395
1306184674288101376,GALAXY,STARFORMING,0.08448353,0,13.39848
1306184949166008320,GALAXY,STARFORMING,0.1292672,0,14.05946
1306185224043915264,GALAXY,STARBURST,0.1225324,0,17.19215
1306185498921822208,GALAXY,null,0.1156862,0,15.01836
1306185773799729152,GALAXY,null,0.1139787,0,23.65612
1306186048677636096,GALAXY,null,0.1155117,0,16.87206
1306186323555543040,GALAXY,null,0.1148809,0,15.78395
1306186873311356928,GALAXY,null,0.458477,0,2.287502
1306187148189263872,STAR,K7,-0.0003422002,0,7.72611
1306187423067170816,GALAXY,null,0.1346636,0,14.51462
1306187697945077760,GALAXY,null,0.1150931,0,15.36426
1306187972822984704,GALAXY,null,0.08543766,0,17.88479
8868731823871776768,GALAXY,null,0.7838151,0,6.018712
8868732098749683712,QSO,BROADLINE,1.0131,0,19.33157
8868732373627590656,QSO,BROADLINE,1.98679,0,0.7311541
8868732648505497600,QSO,BROADLINE,1.846969,0,1.468206
8868732923383404544,QSO,BROADLINE,1.335914,0,2.314408
8868733198261311488,STAR,F0Ib (36673),-0.0007007421,0,2.298133
8868733473139218432,QSO,BROADLINE,2.541614,0,2.136641
8868733748017125376,STAR,M4.5:III (123657),4.421057E-05,0,1.532252
8868734022895032320,STAR,M1 (204445),-0.0001721544,0,3.76116
8868734847528753152,GALAXY,null,0.6078429,0,1.31059
8868735122406660096,QSO,BROADLINE,1.356099,0,3.18686
8868735672162473984,STAR,F3/F5V (30743),-0.0006420392,0,28.25523
8868735947040380928,GALAXY,null,0.92494,0,0.6342692
8868736771674101760,QSO,BROADLINE,1.437288,0,2.509949
8868737046552008704,QSO,BROADLINE,1.65368,0,10.87575
8868737321429915648,QSO,BROADLINE,1.090471,0,10.69334
8868737596307822592,QSO,BROADLINE,1.750626,0,7.515712
8868737871185729536,STAR,M6III (148783),-8.828926E-05,0,1.512452
8868738146063636480,GALAXY,null,0.7446855,0,1.888115
8868738695819450368,STAR,M5III (221615),-6.803939E-05,0,1.426755
8868739245575264256,STAR,F3/F5V (30743),-0.0006627298,0,3.081928
8868740345086892032,GALAXY,null,0.9214736,0,1.056814
8868740619964798976,QSO,null,0.9368854,0,1.402817
8868740894842705920,GALAXY,null,0.7814403,0,1.327808
8868741169720612864,QSO,null,1.516227,0,1.870184
8868741719476426752,QSO,null,1.204707,0,1.897451
8868741994354333696,QSO,BROADLINE,1.766357,0,5.065298
8868742269232240640,QSO,BROADLINE,1.445565,0,4.303903
8868742544110147584,GALAXY,null,0.8135568,0,1.12659
8868742818988054528,QSO,BROADLINE,1.966169,0,8.575727
3799943605611765760,STAR,K5,-2.382295E-05,0,28.94939
3799943880489672704,STAR,F9,-0.0009065691,0,36.70637
3799944155367579648,STAR,F9,-0.0003588839,0,26.70426
3799944430245486592,STAR,F5,-0.000569635,0,23.30072
3799944705123393536,STAR,M1,5.925603E-05,0,11.38556
3799944980001300480,STAR,G0,-0.0003392197,0,11.51437
3799945529757114368,STAR,M1,-1.564633E-05,0,5.837638
3799945804635021312,STAR,G0,-0.0004836821,0,15.60081
3799946079512928256,QSO,BROADLINE,0.9245236,0,11.1768
3799946354390835200,STAR,F5,-0.0006236666,0,15.38935
3799946629268742144,STAR,G2,-4.312476E-05,0,15.45371
3799946904146649088,STAR,F5,-0.0005246174,0,19.14645
3799947179024556032,STAR,A0,0.0001614909,0,25.57006
3799947453902462976,STAR,G2,-0.000122195,0,19.84545
3799947728780369920,STAR,K5,-0.0002258281,0,42.63485
3799948003658276864,STAR,G2,0.0004626281,0,50.67958
3799948278536183808,STAR,G2,-0.0001365237,0,26.93107
3799948828291997696,STAR,A0,-0.0001721546,0,24.3744
3799949103169904640,STAR,F9,9.057955E-05,0,21.83495
3799949378047811584,STAR,F5,-0.0002572101,0,16.56948
3799950202681532416,STAR,G0,-0.0002654668,0,6.3722
3799950752437346304,STAR,K7,0.000156194,0,6.267856
3799951027315253248,STAR,M0,-6.601539E-05,0,9.571078
3799951302193160192,STAR,F5,-0.0003521036,0,12.10919
3799951851948974080,STAR,A0,0.0003193719,0,23.75607
3799952126826881024,STAR,G2,7.640469E-05,0,19.2611
3799952401704787968,STAR,G2,0.0002832172,0,27.57613
3799952676582694912,STAR,F9,0.0004579756,0,26.57946
3799952951460601856,STAR,F9,0.0002232857,0,29.76022
3799953226338508800,STAR,K5,-7.351688E-05,0,34.62
3799953501216415744,STAR,F9,-5.530796E-05,0,35.16035
3799953776094322688,STAR,K5,3.519566E-05,0,46.58398
3799954050972229632,STAR,K3,-3.817505E-05,0,40.3586
3799954325850136576,STAR,K5,0.0001055063,0,30.89673
3799954600728043520,STAR,F2,-0.0008060093,0,27.28802
3799954875605950464,STAR,F9,-3.437183E-05,0,25.77297
3799955150483857408,STAR,F5,-0.0008456561,0,15.28299
3799955425361764352,STAR,A0,-0.0001809684,0,15.32632
3799955975117578240,STAR,M2,-0.0001412104,0,24.80949
3799956249995485184,STAR,M0,-0.0001561015,0,9.083752
4797596209702524928,GALAXY,null,0.7253399,0,2.106927
4797596484580431872,GALAXY,null,0.2642519,0,11.05392
4797596759458338816,GALAXY,null,0.5446256,0,1.942264
4797597309214152704,GALAXY,null,0.1781485,0,18.98207
4797597584092059648,STAR,K4III (136726),-0.0004715472,0,49.41324
4797597858969966592,GALAXY,null,0.4500562,0,3.471887
4797598408725780480,GALAXY,null,0.5065422,0,2.975887
4797598683603687424,QSO,BROADLINE,2.416096,0,7.594712
4797598958481594368,GALAXY,null,0.7247909,0,1.646078
4797599508237408256,GALAXY,null,0.6830673,0,1.550029
4797600332871129088,GALAXY,null,0.1424338,0,29.51917
4797600882626942976,GALAXY,null,0.2339359,0,16.13189
4797601432382756864,STAR,B8III (220575),-0.0006122405,0,1.486248
4797602257016477696,GALAXY,null,0.5926672,0,1.81635
4797602806772291584,GALAXY,null,0.3282673,0,7.746521
4797603356528105472,GALAXY,null,0.7287949,0,1.885217
4797603906283919360,GALAXY,null,0.4939923,0,2.964739
4797604456039733248,GALAXY,null,0.5789061,0,1.668068
4797605280673454080,GALAXY,null,0.2384492,0,11.29309
4797605555551361024,GALAXY,null,0.5915199,0,1.704639
4797605830429267968,GALAXY,AGN,0.08744768,0,38.94277
4797606105307174912,GALAXY,null,0.4915952,0,1.845564
4797606380185081856,GALAXY,null,0.3244487,0,1.748059
4797606655062988800,GALAXY,null,0.4923942,0,3.896219
4797606929940895744,GALAXY,null,0.4092203,0,4.84949
4797607204818802688,GALAXY,null,0.4945346,0,2.615476
4797607479696709632,GALAXY,null,0.4350171,0,3.316892
4797608029452523520,STAR,F3/F5V (30743),-0.0006365519,0,2.787537
4797608304330430464,GALAXY,null,0.4672528,0,3.068474
4797608579208337408,STAR,F0IV (81937),-0.000563649,0,3.986866
4797608854086244352,GALAXY,null,0.5896211,0,2.435641
4797609953597872128,GALAXY,null,0.4996971,0,2.305122
4797610778231592960,STAR,F2III (89254),0.000640681,0,53.7268
4797611327987406848,QSO,BROADLINE,2.101996,0,2.330044
4797611602865313792,GALAXY,null,0.5892814,0,2.443103
4797611877743220736,STAR,F3/F5V (30743),-0.0004631905,0,4.441124
4797612152621127680,GALAXY,null,0.4661481,0,3.348683
4797612427499034624,GALAXY,null,0.3263686,0,3.830316
7217188108831578112,GALAXY,null,0.56625,0,3.701478
7217188383709485056,GALAXY,null,0.2915895,0,9.401552
7217188658587392000,GALAXY,null,0.5571893,0,1.64957
7217189208343205888,QSO,BROADLINE,0.732415,0,3.648469
7217189483221112832,QSO,BROADLINE,1.637052,0,5.593387
7217190032976926720,QSO,BROADLINE,3.21485,0,1.306383
7217190307854833664,GALAXY,null,0.4234483,0,2.574481
7217190857610647552,GALAXY,null,0.4250761,0,3.064692
7217191132488554496,QSO,BROADLINE,2.747905,0,5.889532
7217191407366461440,STAR,WDhotter,-0.0001321979,0,15.03248
7217192232000182272,QSO,BROADLINE,3.017386,0,1.642602
7217192506878089216,GALAXY,null,0.797564,0,1.854813
7217192781755996160,QSO,BROADLINE,1.672594,0,8.494484
7217193056633903104,GALAXY,null,0.5551933,0,1.553965
7217193606389716992,GALAXY,null,0.3154032,0,3.654043
7217193881267623936,STAR,sd:F0 (G_84-29),-0.0005161445,0,3.170294
7217194156145530880,GALAXY,null,0.5637188,0,2.850183
7217194431023437824,GALAXY,null,0.3091812,0,9.701333
7217194705901344768,GALAXY,null,0.4523117,0,2.226661
7217195255657158656,GALAXY,null,0.4810562,0,2.773818
7217195530535065600,GALAXY,null,0.6315925,0,1.642184
7217195805412972544,GALAXY,null,0.4525497,0,3.368855
7217196080290879488,GALAXY,null,0.2143935,0,14.9234
7217196355168786432,GALAXY,null,0.4548163,0,2.794533
7217196630046693376,GALAXY,null,0.4335922,0,3.865902
7217196904924600320,GALAXY,null,0.696108,0,1.695554
7217197179802507264,GALAXY,null,0.1026486,0,18.06911
7217197454680414208,GALAXY,null,0.6605656,0,2.257036
7217197729558321152,QSO,BROADLINE,2.148252,0,7.07974
7217198004436228096,GALAXY,null,0.4658932,0,2.470987
7217198554192041984,GALAXY,null,0.4633505,0,3.038109
7217198829069948928,STAR,M5III (221615),6.335354E-05,0,6.200907
7217199103947855872,GALAXY,null,0.6950049,0,1.672132
7217199378825762816,QSO,BROADLINE,2.465521,0,4.899722
7217199653703669760,GALAXY,null,0.4611083,0,3.51442
7217199928581576704,GALAXY,null,0.6036854,0,3.005484
7217200203459483648,GALAXY,null,0.4463259,0,2.662844
7217200478337390592,QSO,BROADLINE,1.812122,0,3.21407
7217200753215297536,GALAXY,null,0.5335506,0,1.961625
7217201302971111424,GALAXY,null,0.5555278,0,2.07201
7217201577849018368,GALAXY,null,0.5551808,0,1.862471
7217201852726925312,GALAXY,null,0.443791,0,2.780555
7217202127604832256,QSO,BROADLINE,1.893654,0,5.412563
7217202402482739200,GALAXY,null,0.5441292,0,1.731054
7217202677360646144,GALAXY,null,0.3689963,0,6.554625
1003307702232836096,GALAXY,null,0.1494728,0,19.41764
1003307977110743040,GALAXY,STARFORMING,0.07167915,0,7.674453
1003308526866556928,GALAXY,STARFORMING,0.08204085,0,9.746218
1003308801744463872,GALAXY,null,0.07633954,0,21.78144
1003309076622370816,GALAXY,STARFORMING,0.07921409,0,13.11776
1003309351500277760,STAR,K7,4.548493E-05,0,24.60959
1003309626378184704,GALAXY,null,0.2091565,0,16.91096
1003309901256091648,STAR,A0,-0.0001075454,0,23.72042
1003310176133998592,QSO,BROADLINE,1.686467,0,14.15193
1003310451011905536,GALAXY,null,0.1544891,0,12.66835
1003310725889812480,GALAXY,STARFORMING,0.1582929,0,14.96782
1003311000767719424,GALAXY,STARFORMING,0.02883812,0,28.04212
1003311275645626368,STAR,F2,-0.0006564725,0,16.59724
1003311550523533312,GALAXY,STARFORMING,0.1542926,0,10.41405
1003311825401440256,QSO,STARBURST BROADLINE,0.2070156,0,12.80826
1003312100279347200,GALAXY,STARFORMING,0.1400223,0,12.11623
1003312375157254144,GALAXY,STARFORMING,0.1051396,0,14.26362
1003312650035161088,STAR,F5,7.856945E-05,0,12.63726
1003313199790974976,GALAXY,STARFORMING,0.08172309,0,9.221359
1003313474668881920,GALAXY,STARFORMING,0.1506667,0,11.92439
1003313749546788864,GALAXY,STARFORMING,0.07887911,0,14.48795
1003314024424695808,STAR,K3,-0.0003512721,0,3.117445
1003314299302602752,GALAXY,null,0.1713841,0,20.87705
1003314574180509696,GALAXY,STARBURST,0.08249068,0,18.26296
1003314849058416640,GALAXY,null,0.3402212,0,5.159671
5837879078204758016,QSO,BROADLINE,2.393399,0,4.426408
5837879353082664960,STAR,M5III (221615),-0.0001173106,0,2.690581
5837879902838478848,QSO,BROADLINE,0.4945721,0,2.435349
5837880177716385792,GALAXY,null,0.3922969,0,5.852394
5837880452594292736,GALAXY,null,0.5043519,0,2.721167
5837881002350106624,GALAXY,null,0.2576883,0,7.258912
5837881277228013568,STAR,G0Va (143761),2.2179E-05,0,4.258747
5837881552105920512,STAR,M5III (221615),0.0002767252,0,2.030223
5837882101861734400,GALAXY,null,0.5132572,0,2.202346
5837882376739641344,GALAXY,null,0.2476889,0,14.51385
5837882651617548288,GALAXY,null,0.6821526,0,1.451647
5837882926495455232,QSO,BROADLINE,2.680912,0,8.726912
5837883201373362176,GALAXY,null,0.6694942,0,1.464141
5837883476251269120,QSO,BROADLINE,1.560383,0,2.531183
5837883751129176064,GALAXY,null,0.5193598,0,1.805984
5837884026007083008,GALAXY,null,0.3386758,0,5.835771
5837884300884989952,GALAXY,null,0.6715239,0,1.780139
5837884575762896896,STAR,F3/F5V (30743),0.0004299489,0,54.9954
5837884850640803840,GALAXY,null,0.4352694,0,2.23899
5837885125518710784,STAR,F3/F5V (30743),-0.0005104075,0,52.12529
5837885400396617728,GALAXY,null,0.2682957,0,9.72407
5837885675274524672,GALAXY,null,0.2684746,0,9.722135
5837885950152431616,GALAXY,null,0.5133449,0,2.01381
5837886225030338560,GALAXY,null,0.3569466,0,5.98971
5837886499908245504,GALAXY,null,0.6423021,0,1.451931
5837886774786152448,GALAXY,null,0.5096836,0,2.017508
5837887049664059392,GALAXY,null,0.6517694,0,1.327474
5837887324541966336,GALAXY,null,0.3360728,0,6.918411
5837887599419873280,GALAXY,null,0.5128114,0,2.80665
5837887874297780224,GALAXY,null,0.3455357,0,6.99002
5837888149175687168,GALAXY,null,0.4419632,0,3.173438
5837888424053594112,QSO,BROADLINE,3.029516,0,5.788067
5837888698931501056,GALAXY,null,0.5118843,0,2.162425
5837889248687314944,GALAXY,null,0.5468408,0,1.904889
5837889523565221888,QSO,BROADLINE,2.205396,0,2.69152
5837889798443128832,GALAXY,null,0.2944972,0,2.04951
5837890348198942720,GALAXY,null,0.3370159,0,2.574479
5837890623076849664,GALAXY,null,0.3160391,0,8.861734
5837890897954756608,GALAXY,null,0.5388011,0,1.865352
5837891172832663552,GALAXY,null,0.5081902,0,2.275249
5837891447710570496,GALAXY,null,0.4452476,0,2.538682
5837891722588477440,GALAXY,null,0.5185678,0,2.369622
5837891997466384384,GALAXY,null,0.7436244,0,2.096275
5837892272344291328,QSO,null,3.072263,0,2.314781
5837892547222198272,GALAXY,null,0.5407742,0,2.227012
5837892822100105216,GALAXY,null,0.5108199,0,2.241044
5837893096978012160,GALAXY,null,0.6139421,0,1.573367
5837893371855919104,GALAXY,null,0.2602847,0,11.24579
5837893646733826048,GALAXY,null,0.5192223,0,1.645173
5837894196489639936,GALAXY,null,0.5210202,0,2.218318
5837894471367546880,GALAXY,null,0.5117081,0,2.44723
5837894746245453824,GALAXY,null,0.547437,0,1.78126
5837895021123360768,GALAXY,null,0.410712,0,3.758476
5837895296001267712,GALAXY,null,0.5117161,0,2.562738
5837895845757081600,GALAXY,null,0.5109308,0,1.306526
5837896395512895488,GALAXY,null,0.6295102,0,3.089136
5837896670390802432,QSO,BROADLINE,2.484065,0,4.650778
5837896945268709376,GALAXY,null,0.3823988,0,1.801434
5837897220146616320,GALAXY,null,0.5084113,0,1.45401
5837897495024523264,GALAXY,null,0.5537423,0,1.370644
5837897769902430208,GALAXY,STARBURST,0.05151905,0,3.061119
5837898044780337152,GALAXY,null,0.7040448,0,1.03271
5837898319658244096,STAR,F3/F5V (30743),0.0002757797,0,1.642829
5837898594536151040,GALAXY,null,0.5933315,0,1.690037
5837898869414057984,QSO,BROADLINE,2.312037,0,5.514354
5837899144291964928,GALAXY,null,0.5064734,0,2.611037
5837899419169871872,QSO,BROADLINE,2.656261,0,9.228032
5837899694047778816,GALAXY,null,0.5376291,0,2.176214
5837899968925685760,GALAXY,null,0.2065355,0,12.86694
5837900243803592704,GALAXY,null,0.5017488,0,1.622899
5837900518681499648,GALAXY,null,0.206944,0,10.58375
5837900793559406592,STAR,M5III (221615),-0.0002932224,0,1.091401
5837901068437313536,STAR,F3/F5V (30743),-1.922216E-05,0,31.1387
5837901343315220480,GALAXY,null,0.596017,0,2.085413
5837901893071034368,GALAXY,null,0.596564,0,2.180694
5837902167948941312,GALAXY,null,0.2661173,0,7.860675
5837902442826848256,GALAXY,null,0.5084731,0,2.565412
5837902717704755200,QSO,BROADLINE,2.344579,0,9.10113
5837902992582662144,GALAXY,null,0.6861899,0,2.513533
5837903267460569088,GALAXY,null,0.602689,0,1.9841
5837903542338476032,GALAXY,null,0.5583935,0,1.514859
5837903817216382976,GALAXY,null,0.3733935,0,3.900457
5837904092094289920,GALAXY,null,0.5821874,0,1.475506
5837904366972196864,GALAXY,null,0.5768207,0,1.92642
5837904641850103808,GALAXY,null,0.5537442,0,1.755452
5837904916728010752,QSO,BROADLINE,2.31023,0,6.545541
5837905191605917696,GALAXY,null,0.5977638,0,1.260386
5837905466483824640,QSO,BROADLINE,2.58828,0,6.690703
5837905741361731584,GALAXY,null,0.5911563,0,1.924147
5837906291117545472,GALAXY,null,0.4899026,0,2.286617
5837906565995452416,STAR,F3/F5V (30743),0.0009795255,0,28.67718
5837906840873359360,GALAXY,null,0.5114322,0,1.720862
5837907390629173248,GALAXY,null,0.5079346,0,2.520819
5837907665507080192,GALAXY,null,0.4985633,0,2.295886
5837907940384987136,GALAXY,null,0.5105536,0,2.077199
8599634875581224960,STAR,M4.5:III (123657),-8.928904E-05,0,3.863804
8599635425337038848,QSO,BROADLINE,2.343586,0,4.977183
8599636524848666624,STAR,F3/F5V (30743),-0.0007156536,0,44.70159
8599637074604480512,STAR,M1 (204445),-6.244301E-05,0,4.122474
3501594694532571136,STAR,M1,-0.0001620417,0,30.20823
3501594969410478080,STAR,K5,-0.0001839064,0,49.14109
3501595244288385024,STAR,K5,-3.568587E-05,0,79.07246
3501595519166291968,STAR,K5,-0.0001179405,0,43.07352
3501596068922105856,STAR,K3,-0.0001621527,0,43.39293
3501596343800012800,STAR,F5,-9.434354E-05,0,38.79063
3501596618677919744,STAR,F9,-0.0002908884,0,73.31535
3501596893555826688,STAR,F5,-0.000328252,0,20.98819
3501597168433733632,QSO,BROADLINE,1.079844,0,22.90318
3501597718189547520,STAR,K5,3.636334E-05,0,55.91676
3501597993067454464,STAR,A0,-0.0002294753,0,20.974
3501598267945361408,STAR,G2,0.0002113737,0,35.92073
3501598542823268352,STAR,K7,4.080624E-06,0,79.88013
3501598817701175296,STAR,K5,7.963253E-05,0,73.17387
3501599092579082240,STAR,G2,-7.289423E-05,0,36.49154
3501599367456989184,STAR,K5,-9.211642E-05,0,50.70383
3501599642334896128,STAR,K5,5.115341E-05,0,47.18985
3501599917212803072,STAR,F5,-0.0006501514,0,78.64664
3501600192090710016,STAR,F9,-8.231861E-05,0,18.09293
3501600741846523904,STAR,F5,-0.0008850861,0,30.51883
3501601016724430848,QSO,BROADLINE,2.038192,0,15.56395
3501601291602337792,STAR,K7,2.581819E-06,0,53.46573
3501601566480244736,STAR,F2,-0.0002952828,0,77.52908
3501601841358151680,STAR,K3,-2.947399E-05,0,47.01979
3501602116236058624,STAR,F2,-7.806472E-05,0,23.86577
3501602665991872512,STAR,K3,-0.0001549624,0,49.24956
3501602940869779456,STAR,G2,-0.0002266267,0,18.30584
3501603490625593344,STAR,F5,-0.0004206994,0,23.7335
3501604040381407232,STAR,K5,-0.0001503858,0,41.7996
3501604590137221120,QSO,BROADLINE,1.456261,0,16.35547
3501604865015128064,QSO,BROADLINE,1.235621,0,21.47769
3501605414770941952,STAR,F5,-0.0006416247,0,17.46742
3501605689648848896,STAR,F5,-0.0009385819,0,15.29422
3501605964526755840,STAR,F9,-0.0001283741,0,58.86245
3501606239404662784,STAR,F5,-0.0003864636,0,25.16604
3501606789160476672,STAR,A0,-0.0003277272,0,15.25132
